sha256	kept	removed	bytes
fac353e160c4d926e7b3279f53782a05fbcd722d47ebaf7922c379c322b75155	30_Pharmacopoeia/Functional/theophylline.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/theophylline.md	1950
e76b55d2537ec833553e8a3753d57a633d479806968e96433ed127c1acbc0ce2	30_Pharmacopoeia/Pneumatic/atomoxetine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/atomoxetine.md	1653
dcadd4d721412ee3e2bb62bf01028bf29898a0dd55f6c39bb20b9c5d6b5678c6	30_Pharmacopoeia/Functional/caffeine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/caffeine.md	1986
cb4c6d3deb6c704612f7637cccd757865422f8e56365abac001dc842c5976588	30_Pharmacopoeia/Nutritional/Ocimum tenuiflorum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ocimum tenuiflorum.md	1833
0f75d9efe448fe51d8d44623882cc6b9a7a733cc57a3bb6b2d9f52bd1cc378d8	30_Pharmacopoeia/Nutritional/mesembrenol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/mesembrenol.md	2047
b4319e11d1769f5df634ea627576ed00dd6dc9b23d9014915ca5c38f1de3b11c	30_Pharmacopoeia/Nutritional/Thiamine (B1.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Thiamine (B1.md	1542
4a3920e997cbdc2c2b4b2282c56be120b9abfa9c431fdd1004affa501229ffad	30_Pharmacopoeia/Nutritional/Handroanthus impetiginosus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Handroanthus impetiginosus.md	1883
992d4de84c5520d6196b6db9102e4aef2a2b3a402751742c1e68477d45e608a7	30_Pharmacopoeia/Nutritional/ginsenoside Rd.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ginsenoside Rd.md	1949
ef6f57cc36ba1ba0c8adb429539523c416d99477d0bf4a96be2449ad5d631b55	30_Pharmacopoeia/Nutritional/Leucojum aestivum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Leucojum aestivum.md	1719
14a7c0b3ce5eaea946f7a1e049f696c8b345c74101fe84fdd8fcc9b48f374b68	30_Pharmacopoeia/Nutritional/sanjoinine A.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/sanjoinine A.md	1915
28f02ab2f25f863b980fe6916b54a96330e46c0c309457d0b509819f8e18167e	30_Pharmacopoeia/Nutritional/sutherlandioside B.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/sutherlandioside B.md	1892
bef3189e34ef18869d16e1f6f45a5a57740f17593c5e3bdb28033da7e7b5fc1a	30_Pharmacopoeia/Functional/MAOI.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/MAOI.md	1340
f3e250dae6d50477d1305132c4eb7b78726533b0c44720012e7fa1ed368b7723	30_Pharmacopoeia/Nutritional/Biota orientalis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Biota orientalis.md	1946
6fde09d4df5ec706fad371c95c858a0bdbfef04979c89764d4c1b9cc5faa7940	30_Pharmacopoeia/Nutritional/Codonopsis pilosula.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Codonopsis pilosula.md	1882
62f25a9f58c848284919f026e8c0e76558095aaf38b611ef296e53988e013f6a	30_Pharmacopoeia/Nutritional/salicin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/salicin.md	1896
92e087f7edfdc04999a11e85b8c346c81c07df88ff86fe6681fa32336a745450	30_Pharmacopoeia/Functional/beta-hydroxybutyrate.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/beta-hydroxybutyrate.md	1641
603ecdfe08ae70b4649fac7fb96641956f69448438973131cd0e9971ec637563	30_Pharmacopoeia/Nutritional/Picrasma excelsa.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Picrasma excelsa.md	1761
1af251b3985421d2f578ed97b909d052e23245952109739175993bff3d27be10	30_Pharmacopoeia/Nutritional/Ranunculin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ranunculin.md	2039
ce953efdf9a3c9d1f908b2af1924e777b0ed41dc1d22ee119c4814fd646c3466	30_Pharmacopoeia/Nutritional/Wolfiporia extensa.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Wolfiporia extensa.md	1742
5522a0b1adc3cefa1daad589fbb7a0607f6372c2964eda98879e1b9e46a896dc	30_Pharmacopoeia/Nutritional/Solanum nigrum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Solanum nigrum.md	1609
8347a2344d9f989cf4835961cd3c45a9634a63330b131d2bf9e30f5cbbb558d9	30_Pharmacopoeia/Nutritional/Omega-3 EPA.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Omega-3 EPA.md	1394
2160ddb6fbe2fe4445bf4958d2fbc01be7c0ee494b064a27bb2e01d9f2298fb3	30_Pharmacopoeia/Pneumatic/Heimia salicifolia.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Heimia salicifolia.md	1657
7336c88c2c9db3fb1c3f95c927d4e0c49ce1a6574c0d9c89af8379fdee4f210c	30_Pharmacopoeia/Nutritional/Omega-3 DHA.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Omega-3 DHA.md	1357
6910e690a362da062289c92daeda6350d014458901bb8f4873991b7962228357	30_Pharmacopoeia/Nutritional/cycloastragenol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/cycloastragenol.md	2086
8d46800196816772574a2b23ff7009a7ba355284330acc3d86ecde243b5b1cf2	30_Pharmacopoeia/Nutritional/piscidic acid.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/piscidic acid.md	1797
c715eff7720dfaf73814975d02d6a001217cb17181b744d708a0bbca340804d8	30_Pharmacopoeia/Functional/chlorogenic acids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/chlorogenic acids.md	1436
fc26077937eb47017d373a62b5ea173bef84d3d9a3bd580f0ebb09dfb15348dd	30_Pharmacopoeia/Pneumatic/ergine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ergine.md	1917
8341918a70345137cebfbef1df10e4ed2e8e90c8832c1150ff640e5ad7b6aea6	30_Pharmacopoeia/Nutritional/protoveratrines.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/protoveratrines.md	1975
50fd8ef9e0ba45bbfaf452c0e9b812ce9d8a5dbca5387f65bd47d5a71410378c	30_Pharmacopoeia/Nutritional/Salix alba.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Salix alba.md	1613
2e9d0c8e00426f102aa321e8e7a909959142c41e129cadee65b8d4097a7a3ef0	30_Pharmacopoeia/Nutritional/Riboflavin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Riboflavin.md	1868
ccf20ed56895702a594f802dee347ebca608789767f22d0b25a2e22b51659622	30_Pharmacopoeia/Nutritional/iridoid glycosides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/iridoid glycosides.md	1620
6d351b5804a85814449fbaa2f6e08912380a5caf5d3a2b28b907c900ba2dde57	30_Pharmacopoeia/Nutritional/pentacyclic oxindole.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/pentacyclic oxindole.md	1437
111736e37416c1df3fa4c061e704913235c5fdcf50e73f7438a2def628416ad1	30_Pharmacopoeia/Nutritional/Veratrum nigrum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Veratrum nigrum.md	1608
7685515e0ba3207ab25c178f15bbb02aa1cb33ad04586721874bef9d6f551e61	30_Pharmacopoeia/Nutritional/Gallotannins.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Gallotannins.md	1613
33ec8a0eb150ee1cd674530c66b174899bb40ffa7e9ae5d90050e6b5f9b8b322	30_Pharmacopoeia/Nutritional/Centaurium erythraea.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Centaurium erythraea.md	1820
e0e0df57e8ad13d546d5cb57b3b4f7f7b20f3a4aa569cb28a3b6c8dcb13e2af3	30_Pharmacopoeia/Nutritional/Ipomoea digitata.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ipomoea digitata.md	1955
0b51d7a2b9a2d116fae55cff757766890510a6ed897781715889205ab46e1501	30_Pharmacopoeia/Functional/Theobroma cacao.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Theobroma cacao.md	1857
1811e337f76cfb02ff301186344889d09a47c7507d8b154088559e6f003a4346	30_Pharmacopoeia/Pneumatic/Iboga.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Iboga.md	1578
c7938f1321f839adc9cd3a6df5dd82ec09ada7f992a32abfe9e2a1f05f4e3c2c	30_Pharmacopoeia/Functional/Lignans.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Lignans.md	1379
c51f34a16db13adbc3c09e9cdbacab709db2570911529db64846d576c8506741	30_Pharmacopoeia/Chthonic/Brugmansia sanguinea.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Brugmansia sanguinea.md	1609
6d0771c3e72b77a77d6d03820af4a14a0da03455934ef38e32ba925338dec513	30_Pharmacopoeia/Nutritional/Mucuna pruriens.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Mucuna pruriens.md	1734
28ac90281f28698975dbde1cba4171b525ab2a4c81ea009bf158205673de7251	30_Pharmacopoeia/Nutritional/Anemopaegma arvense.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Anemopaegma arvense.md	1682
dc1bdd0f11f4e55765c736b27cb0fbb45beda0274d9fbd33b0f6d0b1301961d8	30_Pharmacopoeia/Nutritional/Betonica officinalis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Betonica officinalis.md	1878
9ea6965990ebfceeb518cf264f29b7c068fd0fd575612a933a289079f8377c54	30_Pharmacopoeia/Nutritional/SSRIs.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/SSRIs.md	1337
ad95218d624de1bc5e8a5410e6da8763860415b62019f4ed8a295103e796f6b1	30_Pharmacopoeia/Nutritional/Emblica officinalis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Emblica officinalis.md	1839
05ce588dd9d01670a1b8d341233c82eef1c3a9c5d7d43ea905fc5a38bb5c8853	30_Pharmacopoeia/Pneumatic/apparicine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/apparicine.md	1799
cddabc28735b1ca6bc562f253217a75eff3adb18de1ea633c48bb6748619bd20	30_Pharmacopoeia/Medical/quinine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/quinine.md	1685
6bd09b913d9ab85eab22aa16b08ed77e5754952c02fc847eb9fb135922d84aef	30_Pharmacopoeia/Functional/tannins.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/tannins.md	1506
be638088e9b821d19a550c79fd623a8358af8097c88f6a9df792d6d4396310b2	30_Pharmacopoeia/Nutritional/alkaloid stachydrine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/alkaloid stachydrine.md	1423
cb07f0e6d9884e29ad2dfd13c434e5b92a3293fb83463b39b677cc0e2119baf2	30_Pharmacopoeia/Nutritional/Salvia miltiorrhiza.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Salvia miltiorrhiza.md	1744
00d6be2b92b6d9e9c68d226859d5eb5ad7df96cbd5aa92a3465eb07df41fe5a1	30_Pharmacopoeia/Chthonic/Brugmansia.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Brugmansia.md	1539
c75ad328cdb7877a48d6083f3270427c9602faad7f90ccae8b8752dfe919b7dd	30_Pharmacopoeia/Nutritional/honokiol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/honokiol.md	1829
248979be80fd889b15374a47a151d58bec38281081f9eb5b2a1ac7b3cbbe35b5	30_Pharmacopoeia/Nutritional/Actaea racemosa.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Actaea racemosa.md	1666
9756d6419dc615542217b192596a62eb6700f5a0a28080f4573641f3e29e8aab	30_Pharmacopoeia/Nutritional/Carum carvi.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Carum carvi.md	1876
4c5954e6239da6d860de016fb572393edca53837407aa5e706e50849911d35d9	30_Pharmacopoeia/Chthonic/dihydroveratramine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/dihydroveratramine.md	1444
3390d172f5ca85dca600ec6bb9fbb865b07a54ab79ee1ed82f3ec9f164869c2e	30_Pharmacopoeia/Nutritional/Verbascum thapsus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Verbascum thapsus.md	1780
58ff81016a5e9e8753a896e162ae58bad99fb425aeceba2a5643505bbc6dd468	30_Pharmacopoeia/Nutritional/Lactobacillus kefiranofaciens.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Lactobacillus kefiranofaciens.md	1514
ccee5f44253042da7bcd4f3d1eff651f13edb609069399fae81d195282f40268	30_Pharmacopoeia/Functional/cocaine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/cocaine.md	1690
f1ade048172b0cc74e491cc0ffd8917f53cd5ca7dedecc62f54900e4ba5dbe29	30_Pharmacopoeia/Nutritional/Olea europaea.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Olea europaea.md	1657
00699bf94461f0e232cdf69d17ac262c8f712492ba0660008b5936aae83f45cb	30_Pharmacopoeia/Nutritional/5-HTP.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/5-HTP.md	1703
ee5d130369ea25e461201fed2e3a737600ff4cd171f4cb558cce1e0931a08d65	30_Pharmacopoeia/Nutritional/convolamine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/convolamine.md	1898
d45bd172e4805ff5715e443ed28202667cdb859362c20e634405448f3e8e94aa	30_Pharmacopoeia/Functional/theacrine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/theacrine.md	1747
48da26d5528bad2c5d195a59609a035c7cb594a1931a324b0522604b1209b61e	30_Pharmacopoeia/Nutritional/Valeriana jatamansi.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Valeriana jatamansi.md	1818
558ad8f2798bbaa7171413e4766c55f8ebe62d07c2cdb0577081d76dbc5c92e7	30_Pharmacopoeia/Nutritional/leonurine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/leonurine.md	1681
370116f75ddd2ed534ade94bcfc1815de9e6d8a0cfa33f6be60329abf3343c4e	30_Pharmacopoeia/Functional/Erythroxylum coca.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Erythroxylum coca.md	1705
ddd3ae29da24689a2ce5772c35b1b608883963f1fbf0ecbbdc7656f848efb8bd	30_Pharmacopoeia/Pneumatic/Psychotria viridis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Psychotria viridis.md	1676
c0396fec748601d759b0f20999e3f64ac62f8aa61d74b55c6b29bba2119643fd	30_Pharmacopoeia/Nutritional/Emblicanins.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Emblicanins.md	1557
04181f195a17e4a5004eecf2320cb69343b4c95fca8638102339fe24137b3b85	30_Pharmacopoeia/Nutritional/Ôò¼Ôûô-Asarone.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/╬▓-Asarone.md	1451
1a10b79cb5c2c1e136f284eb94dd4dc8ce4fe07ea95b864eccf52584237b6bee	30_Pharmacopoeia/Nutritional/lobeline.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/lobeline.md	1802
f6b2210a29ec45c29fcde637e926fe2060bab7939011f7d1744b67bf2db5e4c1	30_Pharmacopoeia/Nutritional/Syzygium aromaticum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Syzygium aromaticum.md	1785
d720949df5df23c5054f7ccd6b765233fd6e9f137a2af6374803860c3f58dc35	30_Pharmacopoeia/Nutritional/amylase.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/amylase.md	1700
43088365c6ff045ad0db3b7facc31a597083e2c7f78fe59666217a65a889fa41	30_Pharmacopoeia/Nutritional/Riboflavin (Vitamin B2.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Riboflavin (Vitamin B2.md	1404
9e4110aafc9eb37d7b58e1e9de4c4907842ab21846fb0ac748938babdc1d6801	30_Pharmacopoeia/Nutritional/melatonin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/melatonin.md	1629
15d33230b5f443164bb951364d8bfecd34f27fc5613584679deddc77714b1f41	30_Pharmacopoeia/Nutritional/Re.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Re.md	1564
5cb87f2328ed2bc7c8a1c2d49410734f8699b10bef9445e50327f1f933232ca3	30_Pharmacopoeia/Functional/MAO inhibitors.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/MAO inhibitors.md	1475
1cc77b58a815065ebb235a981c13f044b542b0e4e6c0406dae64e56c469b92e7	30_Pharmacopoeia/Nutritional/Achillea millefolium.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Achillea millefolium.md	1802
eba70caea5a313dbe7ca7bf954129a6b1a501b5a2cce4e7e46c9b97723db3727	30_Pharmacopoeia/Functional/Ilex vomitoria.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ilex vomitoria.md	1743
2832872e8c1e4401dcb4c612055950d0289ea5cc03cf01c05b64710a023b08ce	30_Pharmacopoeia/Nutritional/Ziziphus jujuba.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ziziphus jujuba.md	1769
f5797c27d206517190e8dba371578c0c53b6398b8d7b5b818886e0c7f0bbbdeb	30_Pharmacopoeia/Functional/D-chiro-inositol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/D-chiro-inositol.md	1634
a7072333cc8bf70ed01b6473f325af72b434111e508412f6fd19a136b74a8498	30_Pharmacopoeia/Nutritional/Maytenus krukovii.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Maytenus krukovii.md	1926
24af83b255819accf1df575b7d875a0e67072a770e2a30f8f88af5b2593d28c6	30_Pharmacopoeia/Nutritional/Silybum marianum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Silybum marianum.md	1911
e4e2fff73af79687cd5220e01e723531e24b3dfb869c8b4745d3b229c861fae4	30_Pharmacopoeia/Medical/Claviceps paspali.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Claviceps paspali.md	1526
305b8a030e7d6e00755e7c808322fc7a05351fdcc86f1576b23a06ca54b6657b	30_Pharmacopoeia/Nutritional/pycnogenol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/pycnogenol.md	1390
27b8dd920cfce8a7fd07e5eac6b085a093b0aa3aecf5f9cd203ad24f39986474	30_Pharmacopoeia/Nutritional/ophiopogonins.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ophiopogonins.md	1704
d1056f591656bcb4a2901586f1bd319f491c3b2d6ca016675081267b318d22b8	30_Pharmacopoeia/Chthonic/Datura metel.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Datura metel.md	1564
e291f9c6f34178addc806496e886cf169158a22f80f542243de77eb41eeb23d9	30_Pharmacopoeia/Functional/CBD.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/CBD.md	1700
77bdbee78bc97813bf143c3ccff9867998ee08f7eea66b0e2c012f508b48161c	30_Pharmacopoeia/Pneumatic/Peganum harmala.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Peganum harmala.md	1648
6691c47ed1c874ed889fa718f773066d0a6c6274ec8f2839c04b4ad2252a4e99	30_Pharmacopoeia/Nutritional/gentiopicroside.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/gentiopicroside.md	2065
09daa0c9c785d49b87b26be701debc8f608e4dfee37f8dff349a2d3be663dafd	30_Pharmacopoeia/Nutritional/yohimbine-type alkaloids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/yohimbine-type alkaloids.md	1668
2c48222c0022198ca16e20fef5f9cef79ce0377c4c8c3a89539109d7bb21805c	30_Pharmacopoeia/Nutritional/Taraxacum officinale.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Taraxacum officinale.md	1981
babc5ff3a2eb239cc28a0d9b5a2de3c9a3257bc8221a9ca97eaca187131387ad	30_Pharmacopoeia/Functional/vertine (cryogenine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/vertine (cryogenine.md	1441
64fe108a5b7084bf87559df5860924cc761a26bebfcf90fae8538d90727ebdb7	30_Pharmacopoeia/Chthonic/Brugmansia suaveolens.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Brugmansia suaveolens.md	1616
25c99af14a0bd0e7de620087d31f780de49cdaa5a1f5872a0301b0c339eca1a9	30_Pharmacopoeia/Nutritional/Elaeis guineensis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Elaeis guineensis.md	1420
befe313ac495c331512a46a74d59774d9c8b4bd5de294c292aa4491da7f03437	30_Pharmacopoeia/Chthonic/Atropa belladonna.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Atropa belladonna.md	1646
e46697568767d2a6b4e7a3a625a26fdef86d4a4c1719decb9270cd90ba711885	30_Pharmacopoeia/Medical/ergocristine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ergocristine.md	1730
e97dfecb98d3230f3ad8efaba52af43206db5983d912b51aad2fc226bc700764	30_Pharmacopoeia/Functional/Nutmeg.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Nutmeg.md	1331
2978b8672772c3ca132b69a3a7d757b2e53025f5fd5556c2a465dedf0aba9ea8	30_Pharmacopoeia/Nutritional/Triticum spelta.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Triticum spelta.md	1406
404aa1992aad2f8158509c8a7f452baacc5c03ef6da13d1ca5514be08d285532	30_Pharmacopoeia/Nutritional/Niacinamide (nicotinamide.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Niacinamide (nicotinamide.md	1496
0afb5c12667c05eb758aae7db822cdddbcfe4bc122281dfad31c405ae7760370	30_Pharmacopoeia/Pneumatic/Salvia divinorum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Salvia divinorum.md	1529
0fa4e6a39ad1f91ef59d01cfaa0cd782b67db94b916746bcf1893c338c5a1a9a	30_Pharmacopoeia/Nutritional/isomitraphylline.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/isomitraphylline.md	1722
e615b134e198232eb883322e1e126b808937989674cf5d67c9e964e1d2ad8345	30_Pharmacopoeia/Chthonic/Brugmansia versicolor.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Brugmansia versicolor.md	1616
8659d09a517c00b9304968eb2bc3e53deb74c7984a6f596355eae2ccb62dce2a	30_Pharmacopoeia/Nutritional/Laurus nobilis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Laurus nobilis.md	1399
4b1635379c4cec8957efd9f66f7bdc0275ebed62bf3c2521e02b5a1d47118da6	30_Pharmacopoeia/Nutritional/bacosides A.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/bacosides A.md	1424
e73a45a3af6758fd9b8b82d6dc4b631e496ee9cbce7132fe118da588a236dd19	30_Pharmacopoeia/Nutritional/Magnesium glycinate (bisglycinate.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Magnesium glycinate (bisglycinate.md	1544
7a95518edab9449f564c2d3621a329afec1ac7a39f7921bba33a77dbb98054aa	30_Pharmacopoeia/Nutritional/apigenin flavonoids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/apigenin flavonoids.md	1457
a6426811ae3f3a4ad3156191f031f958513664686f6afa1094ab5b79fb7c0f3a	30_Pharmacopoeia/Nutritional/oleuropein.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/oleuropein.md	1711
18077bd181cc2703302615f2533350596ef069b3c64f95f0f3bd624745042e53	30_Pharmacopoeia/Nutritional/Manihot esculenta.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Manihot esculenta.md	1463
e2873684701fb025b4e42bb8c9242adda03cc2a9a19177b8ea7d8f67ecb4555c	30_Pharmacopoeia/Nutritional/Lilium brownii.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Lilium brownii.md	1753
913db41b1a2210a84a4aefeb99a26481fbb9d5a7a266cf482412936c8ff40133	30_Pharmacopoeia/Nutritional/Ursolic acid.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ursolic acid.md	1859
86686415ff0ef406d4a8f77a17b6dac3c04d912c5c90c5cbca580bbea29d645e	30_Pharmacopoeia/Nutritional/Rosavins.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Rosavins.md	1784
694b34f0860a2fb7d757bb02667159419e4c3c6a247841d4b9eb90ed26f03b36	30_Pharmacopoeia/Nutritional/Cynara cardunculus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Cynara cardunculus.md	1929
96e0c05b0638b5d5b2ef1263fea1eb29322a31f479760d9a593ae48908aad292	30_Pharmacopoeia/Nutritional/Hypericum perforatum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Hypericum perforatum.md	1861
b3ed7655c19e5c0898a26ecced37be9475218c7f36d13d27fdb89bcaa517ce4b	30_Pharmacopoeia/Nutritional/attractylenolides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/attractylenolides.md	1460
e74c8a662a065ad9a7546c0ca75b81ab6443e00950cec18fbb37c423b262a3d0	30_Pharmacopoeia/Nutritional/sesquiterpene alkaloids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/sesquiterpene alkaloids.md	1795
f42f25d4653be693f244a34fb08b6258ac24bc57b0914ff07714e42a5a61a227	30_Pharmacopoeia/Nutritional/crocins.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/crocins.md	1343
